,alpha_wave,beta_wave,theta_wave,delta_wave,gamma_wave,attention,hrv,hr,coherence,SP ratio,BM,sleep,eda,temperature
2023-10-23 11:39:00,96.55208333333333,98.98645833333335,96.85625,89.19375000000002,89.38020833333333,71.62708333333335,43.418749999999996,89.33333333333333,0.0,1.0219935041190769,0.0,84.0,,
2023-10-23 11:40:00,96.94226804123711,98.33505154639174,97.35257731958764,89.68247422680413,88.5381443298969,73.09175257731958,37.77525773195877,91.84536082474227,0.0,1.0100919179939,0.0,84.0,,
2023-10-23 11:41:00,96.91546391752577,99.41649484536082,97.83917525773195,90.23298969072165,90.99278350515463,80.42989690721649,30.905154639175255,87.04123711340206,0.0,1.0161215544128803,0.0,84.0,,
2023-10-23 11:42:00,97.29896907216497,99.1041237113402,98.80103092783504,91.040206185567,90.53917525773196,76.66494845360823,35.08762886597938,89.82474226804123,0.0,1.0030677087137536,0.0,84.0,,
2023-10-23 11:43:00,95.56494845360824,99.69896907216496,97.00515463917525,89.31855670103093,91.61855670103093,75.11443298969073,29.470103092783503,90.3917525773196,0.38144329896907214,1.027769807109836,0.0,84.0,,
2023-10-23 11:44:00,96.871875,98.98645833333335,97.88020833333333,90.56666666666668,89.68124999999999,69.115625,33.546875,96.47916666666667,0.0,1.0113020805619115,0.0,84.0,,
2023-10-23 11:45:00,97.35999999999999,97.568,97.804,90.456,86.68000000000002,56.336000000000006,46.352,84.82,0.0,0.9975870107562063,0.0,84.0,,
2023-10-23 13:52:00,97.56296296296294,101.85925925925928,99.01111111111108,90.23333333333332,91.10740740740741,26.222222222222218,0.0,24.074074074074073,0.0,1.0287659447125281,0.0,84.0,,
2023-10-23 13:53:00,97.76494845360824,101.61030927835053,98.06597938144331,91.17731958762887,92.84020618556703,69.1917525773196,1.209278350515464,104.23711340206185,0.0,1.0361422984735713,0.0,84.0,,
2023-10-23 13:54:00,96.42886597938144,99.29690721649486,97.58865979381444,89.75979381443298,89.37525773195878,59.27525773195876,28.4298969072165,100.35051546391753,0.0,1.0175045689354645,0.0,84.0,,
2023-10-23 13:55:00,97.43092783505153,98.15773195876288,97.39278350515464,90.03092783505154,87.80618556701032,51.16701030927836,26.269072164948454,100.24742268041237,0.0,1.0078542621545235,0.0,84.0,,
2023-10-23 13:56:00,96.89690721649484,96.51030927835052,96.51237113402063,89.6319587628866,84.91340206185569,31.4020618556701,35.39072164948453,108.37113402061856,0.0,0.9999786363587809,0.0,84.0,,
2023-10-23 13:57:00,95.72061855670103,98.42474226804124,97.00103092783507,89.51340206185566,88.12268041237112,47.75360824742268,25.142268041237116,97.50515463917526,0.0,1.0146772805050428,0.0,84.0,,
2023-10-23 13:58:00,95.74479166666667,100.83437500000001,95.29062500000002,87.03958333333333,92.07291666666667,73.696875,19.453125,97.41666666666667,0.0,1.058177286590365,0.0,84.0,,
2023-10-23 13:59:00,95.90618556701031,100.65876288659796,96.24020618556702,88.97525773195876,91.60721649484536,74.59381443298969,32.95154639175258,96.91752577319588,0.0,1.0459117543089136,0.0,84.0,,
2023-10-23 14:00:00,95.77422680412371,100.98144329896908,95.20618556701032,88.259793814433,92.99484536082474,73.77216494845361,22.778350515463917,103.11340206185567,0.0,1.0606605305901462,0.0,84.0,,
2023-10-23 14:01:00,96.38762886597938,99.8917525773196,96.91443298969072,88.7958762886598,90.47422680412372,72.06907216494845,29.62164948453608,104.87628865979381,0.0,1.0307211165126002,0.0,84.0,,
2023-10-23 14:02:00,95.55104166666668,99.51666666666665,96.20625,86.70104166666665,89.72395833333333,57.79895833333333,23.10625,104.70833333333333,0.5208333333333334,1.034409580112172,0.0,84.0,,
2023-10-23 14:03:00,95.69278350515465,99.90309278350516,95.9360824742268,88.00721649484537,90.21134020618557,63.29278350515464,24.265979381443294,98.97938144329896,0.0,1.0413505555674958,0.0,84.0,,
2023-10-23 14:04:00,95.33402061855672,100.6082474226804,95.84226804123712,88.26288659793815,91.08556701030929,69.36494845360825,16.055670103092783,99.52577319587628,0.0,1.0497273225983412,0.0,84.0,,
2023-10-23 14:05:00,95.62268041237115,100.90618556701028,95.06701030927833,88.20618556701031,92.31649484536084,70.56907216494844,22.506185567010313,103.35051546391753,0.1134020618556701,1.061421677601258,0.0,84.0,,
2023-10-23 14:06:00,95.68144329896907,99.7,97.1,89.84948453608249,91.18762886597939,68.80412371134021,29.869072164948456,106.65979381443299,0.36082474226804123,1.0267765190525233,0.0,84.0,,
2023-10-23 14:07:00,95.03645833333333,100.325,96.0125,88.34895833333333,91.68333333333335,71.29166666666667,31.160416666666663,100.5625,0.0,1.0449160265590418,0.0,84.0,,
2023-10-23 14:08:00,95.52371134020618,100.6041237113402,95.49381443298967,87.96082474226804,92.11546391752579,68.35051546391752,16.309278350515466,103.19587628865979,0.0,1.0535145580757648,0.0,84.0,,
2023-10-23 14:09:00,94.57835051546392,100.8216494845361,95.6134020618557,87.7876288659794,92.38865979381443,70.2298969072165,27.438144329896907,104.19587628865979,0.0,1.0544719391880963,0.0,84.0,,
2023-10-23 14:10:00,93.86391752577318,101.18247422680413,94.16494845360825,86.21649484536083,93.32886597938143,74.10927835051547,27.004123711340203,98.28865979381443,0.0,1.0745237573899715,0.0,84.0,,
2023-10-23 14:11:00,94.528125,101.68333333333334,95.37083333333334,87.04270833333334,93.65520833333333,69.93333333333332,28.62708333333333,100.04166666666667,0.0,1.0661889990825286,0.0,84.0,,
2023-10-23 14:12:00,94.61318681318684,102.13186813186813,92.79010989010989,85.07362637362637,94.5208791208791,79.3087912087912,22.43626373626374,95.9010989010989,0.0,1.1006762278094246,0.0,84.0,,
2023-10-23 14:37:00,94.08181818181816,98.52727272727272,94.58181818181819,87.62727272727273,89.89999999999999,0.0,0.0,0.0,0.0,1.0417147251057284,0.0,84.0,,
2023-10-23 14:38:00,96.76597938144329,95.72989690721649,97.75051546391754,89.72474226804125,84.77525773195877,44.91030927835052,0.0,88.69072164948453,0.0,0.9793288194224723,0.0,84.0,,
2023-10-23 14:39:00,94.45876288659794,95.03505154639174,94.5680412371134,87.49896907216494,83.71649484536083,44.20927835051547,17.728865979381442,100.28865979381443,0.0,1.0049383523563462,0.0,84.0,,
2023-10-23 14:40:00,95.8618556701031,95.66391752577319,96.19072164948453,88.67525773195877,85.10000000000001,46.6639175257732,24.573195876288658,96.4639175257732,0.4639175257731959,0.9945233374417234,0.0,84.0,,
2023-10-23 14:41:00,95.36907216494845,96.71546391752578,96.21030927835054,88.47731958762886,86.27835051546391,58.041237113402055,22.94948453608248,97.9278350515464,0.0,1.0052505250525052,0.0,84.0,,
2023-10-23 14:42:00,94.04166666666667,94.45833333333333,94.72500000000001,86.66666666666667,82.70729166666666,38.115624999999994,22.303125000000005,96.66666666666667,0.0,0.9971848332893463,0.0,84.0,,
2023-10-23 14:43:00,95.79484536082475,95.06494845360824,96.26288659793815,88.32061855670102,83.2020618556701,42.28865979381443,30.81958762886598,97.08247422680412,0.7628865979381443,0.9875555555555554,0.0,84.0,,
2023-10-23 14:44:00,95.00618556701033,95.66288659793815,95.18041237113404,87.24536082474228,84.1319587628866,41.41340206185566,25.035051546391752,99.28865979381443,0.18556701030927836,1.0050690495532086,0.0,84.0,,
2023-10-23 14:45:00,95.50618556701029,96.25154639175256,96.22680412371135,88.24432989690722,84.75257731958763,49.17628865979382,28.652577319587632,100.89690721649484,0.0,1.0002571244911074,0.0,84.0,,
2023-10-23 14:46:00,94.780412371134,95.10618556701031,96.24948453608246,88.28144329896908,83.14639175257733,40.13917525773196,32.585567010309276,95.5360824742268,0.0,0.988121505537585,0.0,84.0,,
2023-10-23 14:47:00,94.97916666666667,95.56562500000001,94.721875,86.90416666666665,84.52499999999999,48.418749999999996,18.063541666666666,97.08333333333333,0.4375,1.008907657286134,0.0,84.0,,
2023-10-23 14:48:00,95.23814432989691,96.9340206185567,96.02061855670101,88.77010309278351,87.75567010309278,70.6577319587629,16.4298969072165,97.38144329896907,0.20618556701030927,1.0095125617350227,0.0,84.0,,
2023-10-23 14:49:00,95.45876288659794,97.38865979381443,96.47216494845362,88.39690721649482,88.89072164948455,72.34742268041238,23.020618556701027,98.5360824742268,0.31958762886597936,1.0095000961764515,0.0,84.0,,
2023-10-23 14:50:00,95.1340206185567,97.94845360824742,95.8618556701031,88.35463917525773,88.95154639175257,75.95051546391753,25.030927835051546,97.9278350515464,0.0,1.0217667175703868,0.0,84.0,,
2023-10-23 14:51:00,94.36562499999998,97.734375,94.98229166666665,87.72708333333333,87.43229166666667,73.46458333333332,20.673958333333335,98.71875,0.0,1.0289746992312165,0.0,84.0,,
